# Municipality centroids: median of Geolonia Japanese-addresses (CC BY 4.0,
# https://github.com/geolonia/japanese-addresses, snapshot 2023-11-15).
# Attribution required wherever coordinates derived from this file are displayed.
code,pref,city,lat,lng
10523,群馬県,邑楽郡千代田町,36.21204,139.45334
10524,群馬県,邑楽郡大泉町,36.25569,139.41138
10525,群馬県,邑楽郡邑楽町,36.25714,139.4712
11101,埼玉県,さいたま市西区,35.9075,139.57654
11102,埼玉県,さいたま市北区,35.93288,139.61785
11103,埼玉県,さいたま市大宮区,35.90754,139.62767
11104,埼玉県,さいたま市見沼区,35.93787,139.66898
11105,埼玉県,さいたま市中央区,35.88264,139.6246
11106,埼玉県,さいたま市桜区,35.85552,139.6195
11107,埼玉県,さいたま市浦和区,35.87433,139.65367
11108,埼玉県,さいたま市南区,35.84265,139.65136
11109,埼玉県,さいたま市緑区,35.88247,139.69775
11110,埼玉県,さいたま市岩槻区,35.95092,139.70561
11201,埼玉県,川越市,35.91252,139.47704
11202,埼玉県,熊谷市,36.14873,139.3834
11203,埼玉県,川口市,35.82782,139.73244
11206,埼玉県,行田市,36.1377,139.45873
11207,埼玉県,秩父市,35.99967,139.07845
11208,埼玉県,所沢市,35.80085,139.45752
11209,埼玉県,飯能市,35.85849,139.30074
11210,埼玉県,加須市,36.12591,139.61924
11211,埼玉県,本庄市,36.23241,139.18065
11212,埼玉県,東松山市,36.03142,139.40239
11214,埼玉県,春日部市,35.97258,139.7612
11215,埼玉県,狭山市,35.85815,139.41161
11216,埼玉県,羽生市,36.17034,139.54427
11217,埼玉県,鴻巣市,36.06752,139.50758
11218,埼玉県,深谷市,36.19323,139.28429
11219,埼玉県,上尾市,35.97573,139.58271
11221,埼玉県,草加市,35.83991,139.80218
11222,埼玉県,越谷市,35.89024,139.79219
11223,埼玉県,蕨市,35.8251,139.68725
11224,埼玉県,戸田市,35.81325,139.66243
11225,埼玉県,入間市,35.82757,139.3823
11227,埼玉県,朝霞市,35.8082,139.59046
11228,埼玉県,志木市,35.8327,139.58028
11229,埼玉県,和光市,35.78847,139.61967
11230,埼玉県,新座市,35.78047,139.56025
11231,埼玉県,桶川市,36.00319,139.56728
11232,埼玉県,久喜市,36.07865,139.67834
11233,埼玉県,北本市,36.02773,139.53127
11234,埼玉県,八潮市,35.81606,139.83673
11235,埼玉県,富士見市,35.85184,139.54775
11237,埼玉県,三郷市,35.8399,139.86995
11238,埼玉県,蓮田市,35.9855,139.65451
11239,埼玉県,坂戸市,35.96101,139.38666
11240,埼玉県,幸手市,36.07429,139.72583
11241,埼玉県,鶴ヶ島市,35.93825,139.39967
11242,埼玉県,日高市,35.89249,139.33425
11243,埼玉県,吉川市,35.8861,139.85954
11245,埼玉県,ふじみ野市,35.871,139.5193
11246,埼玉県,白岡市,36.02444,139.66864
11301,埼玉県,北足立郡伊奈町,36.00971,139.6079
11324,埼玉県,入間郡三芳町,35.83219,139.53771
11326,埼玉県,入間郡毛呂山町,35.94418,139.32103
11327,埼玉県,入間郡越生町,35.96198,139.29841
11341,埼玉県,比企郡滑川町,36.04555,139.34864
11342,埼玉県,比企郡嵐山町,36.04939,139.32303
11343,埼玉県,比企郡小川町,36.06898,139.26085
11346,埼玉県,比企郡川島町,35.98627,139.48047
11347,埼玉県,比企郡吉見町,36.04068,139.46409
11348,埼玉県,比企郡鳩山町,35.98731,139.35232
11349,埼玉県,比企郡ときがわ町,36.00086,139.27118
11361,埼玉県,秩父郡横瀬町,35.96751,139.13127
11362,埼玉県,秩父郡皆野町,36.08419,139.08482
11363,埼玉県,秩父郡長瀞町,36.10956,139.11294
11365,埼玉県,秩父郡小鹿野町,36.02305,138.96617
11369,埼玉県,秩父郡東秩父村,36.04688,139.17533
11381,埼玉県,児玉郡美里町,36.18087,139.17511
11383,埼玉県,児玉郡神川町,36.20886,139.0945
11385,埼玉県,児玉郡上里町,36.24995,139.13093
11408,埼玉県,大里郡寄居町,36.10576,139.2036
11442,埼玉県,南埼玉郡宮代町,36.02284,139.72279
11464,埼玉県,北葛飾郡杉戸町,36.03606,139.73409
11465,埼玉県,北葛飾郡松伏町,35.92486,139.82502
12101,千葉県,千葉市中央区,35.60482,140.12652
12102,千葉県,千葉市花見川区,35.66846,140.08312
12103,千葉県,千葉市稲毛区,35.63627,140.10317
12104,千葉県,千葉市若葉区,35.62593,140.17853
12105,千葉県,千葉市緑区,35.54412,140.19278
12106,千葉県,千葉市美浜区,35.63621,140.05809
12202,千葉県,銚子市,35.73364,140.8141
12203,千葉県,市川市,35.71923,139.9233
12204,千葉県,船橋市,35.7197,140.01575
12205,千葉県,館山市,34.97502,139.86655
12206,千葉県,木更津市,35.37614,139.93586
12207,千葉県,松戸市,35.79932,139.92723
12208,千葉県,野田市,35.97071,139.84906
12210,千葉県,茂原市,35.43739,140.29807
12211,千葉県,成田市,35.79276,140.32905
12212,千葉県,佐倉市,35.7188,140.21528
12213,千葉県,東金市,35.56238,140.3743
12215,千葉県,旭市,35.72987,140.65475
12216,千葉県,習志野市,35.68271,140.03232
12217,千葉県,柏市,35.84945,139.97115
12218,千葉県,勝浦市,35.16288,140.27639
12219,千葉県,市原市,35.49646,140.1175
12220,千葉県,流山市,35.86503,139.91228
12221,千葉県,八千代市,35.71744,140.09872
12222,千葉県,我孫子市,35.86899,140.04663
12223,千葉県,鴨川市,35.11685,140.06304
12224,千葉県,鎌ヶ谷市,35.76628,140.00213
12225,千葉県,君津市,35.31095,139.93207
12226,千葉県,富津市,35.24627,139.88588
12227,千葉県,浦安市,35.64615,139.90469
12228,千葉県,四街道市,35.66664,140.18296
12229,千葉県,袖ヶ浦市,35.42816,140.00541
12230,千葉県,八街市,35.65253,140.29639
12231,千葉県,印西市,35.8053,140.16597
12232,千葉県,白井市,35.7929,140.05055
12233,千葉県,富里市,35.73895,140.32269
12234,千葉県,南房総市,35.04167,139.93938
12235,千葉県,匝瑳市,35.70704,140.53616
12236,千葉県,香取市,35.87186,140.52691
12237,千葉県,山武市,35.62133,140.42613
12238,千葉県,いすみ市,35.28423,140.34476
12239,千葉県,大網白里市,35.51456,140.32081
12322,千葉県,印旛郡酒々井町,35.72858,140.2767
12329,千葉県,印旛郡栄町,35.84219,140.24317
12342,千葉県,香取郡神崎町,35.89111,140.41171
12347,千葉県,香取郡多古町,35.75773,140.46879
12349,千葉県,香取郡東庄町,35.808,140.67095
12403,千葉県,山武郡九十九里町,35.52515,140.42827
12409,千葉県,山武郡芝山町,35.71772,140.41378
12410,千葉県,山武郡横芝光町,35.66919,140.48811
12421,千葉県,長生郡一宮町,35.37305,140.37044
12422,千葉県,長生郡睦沢町,35.35971,140.31948
12423,千葉県,長生郡長生村,35.41005,140.35512
12424,千葉県,長生郡白子町,35.45071,140.37935
12426,千葉県,長生郡長柄町,35.43567,140.22375
12427,千葉県,長生郡長南町,35.37917,140.24532
12441,千葉県,夷隅郡大多喜町,35.25309,140.23189
12443,千葉県,夷隅郡御宿町,35.18943,140.34328
12463,千葉県,安房郡鋸南町,35.1294,139.85783
13101,東京都,千代田区,35.69361,139.76241
13102,東京都,中央区,35.67656,139.77685
13103,東京都,港区,35.65769,139.73803
13104,東京都,新宿区,35.7,139.72288
13105,東京都,文京区,35.71715,139.74867
13106,東京都,台東区,35.71466,139.78643
13107,東京都,墨田区,35.70594,139.81214
13108,東京都,江東区,35.67549,139.81168
13109,東京都,品川区,35.61187,139.72305
13110,東京都,目黒区,35.62875,139.68893
13111,東京都,大田区,35.57391,139.71666
13112,東京都,世田谷区,35.64203,139.63685
13113,東京都,渋谷区,35.66577,139.69939
13114,東京都,中野区,35.71445,139.6658
13115,東京都,杉並区,35.69972,139.62211
13116,東京都,豊島区,35.73302,139.7128
13117,東京都,北区,35.76212,139.72961
13118,東京都,荒川区,35.74029,139.77784
13119,東京都,板橋区,35.77112,139.68137
13120,東京都,練馬区,35.74551,139.62261
13121,東京都,足立区,35.78027,139.79773
13122,東京都,葛飾区,35.75145,139.85685
13123,東京都,江戸川区,35.6978,139.87819
13201,東京都,八王子市,35.65633,139.32885
13202,東京都,立川市,35.71975,139.40759
13203,東京都,武蔵野市,35.70759,139.56098
13204,東京都,三鷹市,35.68627,139.5641
13205,東京都,青梅市,35.79053,139.27315
13206,東京都,府中市,35.67064,139.47765
13207,東京都,昭島市,35.70804,139.36635
13208,東京都,調布市,35.65733,139.55204
13209,東京都,町田市,35.5551,139.46468
13210,東京都,小金井市,35.70325,139.51108
13211,東京都,小平市,35.7288,139.48522
13212,東京都,日野市,35.66308,139.39265
13213,東京都,東村山市,35.7589,139.47059
13214,東京都,国分寺市,35.70667,139.46263
13215,東京都,国立市,35.68606,139.43677
13218,東京都,福生市,35.73664,139.32923
13219,東京都,狛江市,35.6354,139.57776
13220,東京都,東大和市,35.74662,139.43205
13221,東京都,清瀬市,35.78047,139.52337
13222,東京都,東久留米市,35.75485,139.52147
13223,東京都,武蔵村山市,35.75189,139.38379
13224,東京都,多摩市,35.62793,139.44066
13225,東京都,稲城市,35.63164,139.48772
13227,東京都,羽村市,35.76272,139.31384
13228,東京都,あきる野市,35.72711,139.28776
13229,東京都,西東京市,35.73519,139.55012
13303,東京都,西多摩郡瑞穂町,35.77586,139.33919
13305,東京都,西多摩郡日の出町,35.7549,139.24192
13307,東京都,西多摩郡檜原村,35.7305,139.12128
13308,東京都,西多摩郡奥多摩町,35.80717,139.11344
13361,東京都,大島町,34.767,139.37166
13363,東京都,新島村,34.37327,139.25611
13364,東京都,神津島村,34.20883,139.14142
13381,東京都,三宅村,34.0884,139.51635
13382,東京都,御蔵島村,33.89729,139.59589
13401,東京都,八丈町,33.12091,139.79154
13402,東京都,青ヶ島村,32.45983,139.76485
13421,東京都,小笠原村,26.66013,142.14287
14101,神奈川県,横浜市鶴見区,35.5092,139.67618
14102,神奈川県,横浜市神奈川区,35.48103,139.63004
14103,神奈川県,横浜市西区,35.45584,139.61984
14104,神奈川県,横浜市中区,35.44133,139.63776
14105,神奈川県,横浜市南区,35.43309,139.61405
14106,神奈川県,横浜市保土ケ谷区,35.45544,139.58698
14107,神奈川県,横浜市磯子区,35.39933,139.61484
14108,神奈川県,横浜市金沢区,35.34436,139.61977
14109,神奈川県,横浜市港北区,35.53602,139.62866
14110,神奈川県,横浜市戸塚区,35.39982,139.53439
14111,神奈川県,横浜市港南区,35.39816,139.57852
14112,神奈川県,横浜市旭区,35.47613,139.53344
14113,神奈川県,横浜市緑区,35.51161,139.53989
14114,神奈川県,横浜市瀬谷区,35.46776,139.48663
14115,神奈川県,横浜市栄区,35.3631,139.55954
14116,神奈川県,横浜市泉区,35.41614,139.50676
14117,神奈川県,横浜市青葉区,35.55965,139.53077
14118,神奈川県,横浜市都筑区,35.54797,139.57945
14131,神奈川県,川崎市川崎区,35.52438,139.71639
14132,神奈川県,川崎市幸区,35.54466,139.68683
14133,神奈川県,川崎市中原区,35.57844,139.65034
14134,神奈川県,川崎市高津区,35.59663,139.6159
14135,神奈川県,川崎市多摩区,35.61668,139.54384
14136,神奈川県,川崎市宮前区,35.58848,139.57781
14137,神奈川県,川崎市麻生区,35.60379,139.50552
14151,神奈川県,相模原市緑区,35.59503,139.3057
14152,神奈川県,相模原市中央区,35.56643,139.37467
14153,神奈川県,相模原市南区,35.52842,139.4202
14201,神奈川県,横須賀市,35.2558,139.66712
14203,神奈川県,平塚市,35.34513,139.33999
14204,神奈川県,鎌倉市,35.32421,139.53305
14205,神奈川県,藤沢市,35.3446,139.47314
14206,神奈川県,小田原市,35.27347,139.16715
14207,神奈川県,茅ヶ崎市,35.33457,139.41085
14208,神奈川県,逗子市,35.29839,139.57947
14210,神奈川県,三浦市,35.14681,139.62674
14211,神奈川県,秦野市,35.37451,139.2214
14212,神奈川県,厚木市,35.44912,139.35063
14213,神奈川県,大和市,35.47856,139.45635
14214,神奈川県,伊勢原市,35.39731,139.32056
14215,神奈川県,海老名市,35.44421,139.39299
14216,神奈川県,座間市,35.48432,139.41472
14217,神奈川県,南足柄市,35.31069,139.10346
14218,神奈川県,綾瀬市,35.43772,139.43302
14301,神奈川県,三浦郡葉山町,35.26869,139.59359
14321,神奈川県,高座郡寒川町,35.3691,139.39094
14341,神奈川県,中郡大磯町,35.31383,139.28763
14342,神奈川県,中郡二宮町,35.31115,139.24856
14361,神奈川県,足柄上郡中井町,35.33291,139.21058
14362,神奈川県,足柄上郡大井町,35.33437,139.16132
14363,神奈川県,足柄上郡松田町,35.35654,139.13597
14364,神奈川県,足柄上郡山北町,35.37248,139.04595
14366,神奈川県,足柄上郡開成町,35.32717,139.12722
14382,神奈川県,足柄下郡箱根町,35.23491,139.05238
14383,神奈川県,足柄下郡真鶴町,35.1626,139.13503
14384,神奈川県,足柄下郡湯河原町,35.14811,139.10522
14401,神奈川県,愛甲郡愛川町,35.52641,139.32774
14402,神奈川県,愛甲郡清川村,35.49217,139.23843
15101,新潟県,新潟市北区,37.9199,139.18681
15102,新潟県,新潟市東区,37.92075,139.10019
15103,新潟県,新潟市中央区,37.91745,139.04866
15104,新潟県,新潟市江南区,37.86758,139.10826
15105,新潟県,新潟市秋葉区,37.79805,139.11635
15106,新潟県,新潟市南区,37.77345,139.02262
15107,新潟県,新潟市西区,37.86945,138.97268
15108,新潟県,新潟市西蒲区,37.75529,138.90574
15202,新潟県,長岡市,37.45669,138.84536
15204,新潟県,三条市,37.61813,138.96831
15205,新潟県,柏崎市,37.36427,138.579
15206,新潟県,新発田市,37.95314,139.33515
15208,新潟県,小千谷市,37.30714,138.79542
15209,新潟県,加茂市,37.65937,139.05128
15210,新潟県,十日町市,37.1289,138.74913
15211,新潟県,見附市,37.52951,138.91662
15212,新潟県,村上市,38.22522,139.47959
15213,新潟県,燕市,37.66276,138.8838
15216,新潟県,糸魚川市,37.03638,137.89967
15217,新潟県,妙高市,37.01784,138.255
15218,新潟県,五泉市,37.73004,139.17961
15222,新潟県,上越市,37.13847,138.30693
15223,新潟県,阿賀野市,37.83089,139.23875
15224,新潟県,佐渡市,38.03023,138.33623
15225,新潟県,魚沼市,37.24831,138.97686
15226,新潟県,南魚沼市,37.06737,138.89772
15227,新潟県,胎内市,38.05961,139.40082
15307,新潟県,北蒲原郡聖籠町,37.97791,139.26305
15342,新潟県,西蒲原郡弥彦村,37.6914,138.85476
15361,新潟県,南蒲原郡田上町,37.69201,139.05832
15385,新潟県,東蒲原郡阿賀町,37.68914,139.44244
15405,新潟県,三島郡出雲崎町,37.53251,138.71468
15461,新潟県,南魚沼郡湯沢町,36.93614,138.81136
15482,新潟県,中魚沼郡津南町,36.97849,138.64057
15504,新潟県,刈羽郡刈羽村,37.42227,138.63005
15581,新潟県,岩船郡関川村,38.08981,139.55227
15586,新潟県,岩船郡粟島浦村,38.46547,139.25177
16201,富山県,富山市,36.68308,137.21745
16202,富山県,高岡市,36.7455,137.00754
16204,富山県,魚津市,36.81629,137.41571
16205,富山県,氷見市,36.85412,136.96397
16206,富山県,滑川市,36.75892,137.36376
16207,富山県,黒部市,36.86702,137.45353
16208,富山県,砺波市,36.63644,136.97227
16209,富山県,小矢部市,36.67187,136.86386
16210,富山県,南砺市,36.54116,136.91303
16211,富山県,射水市,36.72924,137.09287
16321,富山県,中新川郡舟橋村,36.70211,137.30607
16322,富山県,中新川郡上市町,36.70471,137.36156
16323,富山県,中新川郡立山町,36.65216,137.32413
16342,富山県,下新川郡入善町,36.92283,137.49675
16343,富山県,下新川郡朝日町,36.94181,137.55819
17201,石川県,金沢市,36.57802,136.66447
17202,石川県,七尾市,37.03961,136.95822
17203,石川県,小松市,36.38788,136.44898
17204,石川県,輪島市,37.34596,136.87616
17205,石川県,珠洲市,37.44452,137.26306
17206,石川県,加賀市,36.30747,136.35486
17207,石川県,羽咋市,36.89669,136.7839
17209,石川県,かほく市,36.72258,136.71231
17210,石川県,白山市,36.48661,136.57987
17211,石川県,能美市,36.44574,136.50292
17212,石川県,野々市市,36.52775,136.60443
17324,石川県,能美郡川北町,36.47198,136.53806
17361,石川県,河北郡津幡町,36.6721,136.75649
17365,石川県,河北郡内灘町,36.65539,136.65026
17384,石川県,羽咋郡志賀町,37.08048,136.77352
17386,石川県,羽咋郡宝達志水町,36.82649,136.77985
17407,石川県,鹿島郡中能登町,36.97258,136.9005
17461,石川県,鳳珠郡穴水町,37.23141,136.90712
17463,石川県,鳳珠郡能登町,37.32146,137.14714
18201,福井県,福井市,36.0609,136.21376
18202,福井県,敦賀市,35.64738,136.07185
18204,福井県,小浜市,35.49449,135.75242
18205,福井県,大野市,35.97738,136.51033
18206,福井県,勝山市,36.06593,136.49946
18207,福井県,鯖江市,35.95479,136.18481
18208,福井県,あわら市,36.2193,136.22687
18209,福井県,越前市,35.90233,136.16851
18210,福井県,坂井市,36.15526,136.23336
18322,福井県,吉田郡永平寺町,36.09099,136.3016
18382,福井県,今立郡池田町,35.89173,136.35833
18404,福井県,南条郡南越前町,35.80743,136.19346
18423,福井県,丹生郡越前町,35.96938,136.0834
18442,福井県,三方郡美浜町,35.60468,135.95338
18481,福井県,大飯郡高浜町,35.48907,135.52414
18483,福井県,大飯郡おおい町,35.44426,135.62064
18501,福井県,三方上中郡若狭町,35.50485,135.87478
19201,山梨県,甲府市,35.65873,138.56978
19202,山梨県,富士吉田市,35.49072,138.80559
19204,山梨県,都留市,35.55443,138.90806
19205,山梨県,山梨市,35.70501,138.69031
19206,山梨県,大月市,35.6122,138.95572
19207,山梨県,韮崎市,35.71138,138.44806
19208,山梨県,南アルプス市,35.61476,138.4697
19209,山梨県,北杜市,35.8156,138.40131
19210,山梨県,甲斐市,35.69673,138.52378
19211,山梨県,笛吹市,35.63141,138.65768
19212,山梨県,上野原市,35.62558,139.07815
19213,山梨県,甲州市,35.695,138.73813
19214,山梨県,中央市,35.59807,138.53023
19346,山梨県,西八代郡市川三郷町,35.53049,138.49058
19364,山梨県,南巨摩郡早川町,35.43084,138.35709
19365,山梨県,南巨摩郡身延町,35.45061,138.46181
19366,山梨県,南巨摩郡南部町,35.27381,138.4524
19368,山梨県,南巨摩郡富士川町,35.54622,138.44785
19384,山梨県,中巨摩郡昭和町,35.62797,138.53318
19422,山梨県,南都留郡道志村,35.52574,139.03488
19423,山梨県,南都留郡西桂町,35.52112,138.84391
19424,山梨県,南都留郡忍野村,35.45939,138.84271
19425,山梨県,南都留郡山中湖村,35.42625,138.86959
19429,山梨県,南都留郡鳴沢村,35.48133,138.71013
19430,山梨県,南都留郡富士河口湖町,35.49315,138.7189
19442,山梨県,北都留郡小菅村,35.75512,138.96046
19443,山梨県,北都留郡丹波山村,35.79001,138.92057
20201,長野県,長野市,36.63633,138.18372
20202,長野県,松本市,36.2225,137.96952
20203,長野県,上田市,36.39021,138.24424
20204,長野県,岡谷市,36.06448,138.05279
20205,長野県,飯田市,35.51558,137.82407
20206,長野県,諏訪市,36.03538,138.11807
20207,長野県,須坂市,36.64843,138.30736
20208,長野県,小諸市,36.32846,138.42906
20209,長野県,伊那市,35.8427,137.99127
20210,長野県,駒ヶ根市,35.73235,137.93768
20211,長野県,中野市,36.74857,138.36029
20212,長野県,大町市,36.50265,137.85383
20213,長野県,飯山市,36.86377,138.37117
20214,長野県,茅野市,36.00635,138.19526
20215,長野県,塩尻市,36.113,137.95703
20217,長野県,佐久市,36.23055,138.47251
20218,長野県,千曲市,36.52228,138.12821
20219,長野県,東御市,36.36136,138.34643
20220,長野県,安曇野市,36.31919,137.90288
20303,長野県,南佐久郡小海町,36.07596,138.45737
20304,長野県,南佐久郡川上村,35.95091,138.59255
20305,長野県,南佐久郡南牧村,35.98445,138.46439
20306,長野県,南佐久郡南相木村,36.03764,138.53836
20307,長野県,南佐久郡北相木村,36.06229,138.55883
20309,長野県,南佐久郡佐久穂町,36.13469,138.4839
20321,長野県,北佐久郡軽井沢町,36.3459,138.59189
20323,長野県,北佐久郡御代田町,36.30953,138.51643
20324,長野県,北佐久郡立科町,36.284,138.30344
20349,長野県,小県郡青木村,36.36122,138.12647
20350,長野県,小県郡長和町,36.23721,138.25768
20361,長野県,諏訪郡下諏訪町,36.07483,138.08666
20362,長野県,諏訪郡富士見町,35.91321,138.25569
20363,長野県,諏訪郡原村,35.96783,138.22573
20382,長野県,上伊那郡辰野町,35.98133,137.98224
20383,長野県,上伊那郡箕輪町,35.90696,138.00988
20384,長野県,上伊那郡飯島町,35.67972,137.9346
20385,長野県,上伊那郡南箕輪村,35.87871,137.96029
20386,長野県,上伊那郡中川村,35.63811,137.95681
20388,長野県,上伊那郡宮田村,35.76098,137.94133
20402,長野県,下伊那郡松川町,35.60484,137.89425
20403,長野県,下伊那郡高森町,35.57231,137.86209
20404,長野県,下伊那郡阿南町,35.32133,137.80551
20407,長野県,下伊那郡阿智村,35.44538,137.69379
20409,長野県,下伊那郡平谷村,35.32049,137.63216
20410,長野県,下伊那郡根羽村,35.25335,137.58778
20411,長野県,下伊那郡下條村,35.38855,137.77276
20412,長野県,下伊那郡売木村,35.27163,137.71005
20413,長野県,下伊那郡天龍村,35.26471,137.83257
20414,長野県,下伊那郡泰阜村,35.37473,137.84427
20415,長野県,下伊那郡喬木村,35.5079,137.88653
20416,長野県,下伊那郡豊丘村,35.54331,137.94725
20417,長野県,下伊那郡大鹿村,35.58001,138.07257
20422,長野県,木曽郡上松町,35.78189,137.69389
20423,長野県,木曽郡南木曽町,35.60134,137.60396
20425,長野県,木曽郡木祖村,35.96867,137.7519
20429,長野県,木曽郡王滝村,35.8103,137.54657
20430,長野県,木曽郡大桑村,35.70061,137.69626
20432,長野県,木曽郡木曽町,35.85048,137.69451
20446,長野県,東筑摩郡麻績村,36.459,138.0331
20448,長野県,東筑摩郡生坂村,36.42431,137.94155
20450,長野県,東筑摩郡山形村,36.16482,137.87187
20451,長野県,東筑摩郡朝日村,36.10309,137.84905
20452,長野県,東筑摩郡筑北村,36.40067,138.0226
20481,長野県,北安曇郡池田町,36.41138,137.89652
20482,長野県,北安曇郡松川村,36.42628,137.84955
20485,長野県,北安曇郡白馬村,36.68034,137.84425
20486,長野県,北安曇郡小谷村,36.82363,137.90513
20521,長野県,埴科郡坂城町,36.44776,138.18798
20541,長野県,上高井郡小布施町,36.69911,138.31133
20543,長野県,上高井郡高山村,36.6711,138.40137
20561,長野県,下高井郡山ノ内町,36.74338,138.41304
20562,長野県,下高井郡木島平村,36.86041,138.46432
20563,長野県,下高井郡野沢温泉村,36.93765,138.44756
20583,長野県,上水内郡信濃町,36.80185,138.21298
20588,長野県,上水内郡小川村,36.63148,137.96377
20590,長野県,上水内郡飯綱町,36.74431,138.23451
20602,長野県,下水内郡栄村,36.99825,138.56147
21201,岐阜県,岐阜市,35.41983,136.75671
21202,岐阜県,大垣市,35.35936,136.61571
21203,岐阜県,高山市,36.14343,137.25941
21204,岐阜県,多治見市,35.33811,137.12189
21205,岐阜県,関市,35.48514,136.91779
21206,岐阜県,中津川市,35.49691,137.50157
21207,岐阜県,美濃市,35.54296,136.90922
21208,岐阜県,瑞浪市,35.36071,137.2465
21209,岐阜県,羽島市,35.32968,136.69871
21210,岐阜県,恵那市,35.39726,137.398
21211,岐阜県,美濃加茂市,35.45156,137.0196
21212,岐阜県,土岐市,35.36119,137.18534
21213,岐阜県,各務原市,35.40483,136.86347
21214,岐阜県,可児市,35.40387,137.04961
21215,岐阜県,山県市,35.552,136.7658
21216,岐阜県,瑞穂市,35.40543,136.67955
21217,岐阜県,飛騨市,36.30725,137.19175
21218,岐阜県,本巣市,35.48678,136.65348
21219,岐阜県,郡上市,35.75972,136.95525
21220,岐阜県,下呂市,35.81871,137.21221
21221,岐阜県,海津市,35.21708,136.64216
21302,岐阜県,羽島郡岐南町,35.38681,136.78342
21303,岐阜県,羽島郡笠松町,35.36997,136.76053
21341,岐阜県,養老郡養老町,35.3028,136.56482
21361,岐阜県,不破郡垂井町,35.37674,136.52932
21362,岐阜県,不破郡関ケ原町,35.36395,136.46488
21381,岐阜県,安八郡神戸町,35.4127,136.60612
21382,岐阜県,安八郡輪之内町,35.28959,136.63651
21383,岐阜県,安八郡安八町,35.33225,136.66061
21401,岐阜県,揖斐郡揖斐川町,35.5018,136.55059
21403,岐阜県,揖斐郡大野町,35.46464,136.62455
21404,岐阜県,揖斐郡池田町,35.44825,136.56595
21421,岐阜県,本巣郡北方町,35.43223,136.69125
21501,岐阜県,加茂郡坂祝町,35.43676,136.9881
21502,岐阜県,加茂郡富加町,35.48588,136.97237
21503,岐阜県,加茂郡川辺町,35.49597,137.07741
21504,岐阜県,加茂郡七宗町,35.55078,137.11948
21505,岐阜県,加茂郡八百津町,35.48678,137.14825
21506,岐阜県,加茂郡白川町,35.60446,137.22443
21507,岐阜県,加茂郡東白川村,35.64641,137.32849
21521,岐阜県,可児郡御嵩町,35.43309,137.16064
21604,岐阜県,大野郡白川村,36.25239,136.89502
22101,静岡県,静岡市葵区,34.99472,138.37722
22102,静岡県,静岡市駿河区,34.95633,138.39428
22103,静岡県,静岡市清水区,35.01817,138.4806
22131,静岡県,浜松市中区,34.71542,137.72743
22132,静岡県,浜松市東区,34.74413,137.76985
22133,静岡県,浜松市西区,34.72871,137.65371
22134,静岡県,浜松市南区,34.68319,137.7641
22135,静岡県,浜松市北区,34.82156,137.65979
22136,静岡県,浜松市浜北区,34.79682,137.78429
22137,静岡県,浜松市天竜区,34.95337,137.83062
22203,静岡県,沼津市,35.10081,138.85719
22205,静岡県,熱海市,35.09738,139.0678
22206,静岡県,三島市,35.12218,138.92169
22207,静岡県,富士宮市,35.23524,138.60847
22208,静岡県,伊東市,34.96501,139.09395
22209,静岡県,島田市,34.83367,138.16448
22210,静岡県,富士市,35.15904,138.68361
22211,静岡県,磐田市,34.71362,137.8513
22212,静岡県,焼津市,34.86075,138.31292
22213,静岡県,掛川市,34.77298,138.0166
22214,静岡県,藤枝市,34.86654,138.25378
22215,静岡県,御殿場市,35.29809,138.92456
22216,静岡県,袋井市,34.75035,137.91994
22219,静岡県,下田市,34.68519,138.93941
22220,静岡県,裾野市,35.1965,138.90115
22221,静岡県,湖西市,34.72027,137.50262
22222,静岡県,伊豆市,34.93933,138.94689
22223,静岡県,御前崎市,34.64395,138.15228
22224,静岡県,菊川市,34.73877,138.09381
22225,静岡県,伊豆の国市,35.03157,138.95013
22226,静岡県,牧之原市,34.71185,138.18777
22301,静岡県,賀茂郡東伊豆町,34.83277,139.03556
22302,静岡県,賀茂郡河津町,34.77195,138.97459
22304,静岡県,賀茂郡南伊豆町,34.65927,138.83928
22305,静岡県,賀茂郡松崎町,34.7512,138.80109
22306,静岡県,賀茂郡西伊豆町,34.80699,138.78727
22325,静岡県,田方郡函南町,35.08671,138.95751
22341,静岡県,駿東郡清水町,35.09992,138.90381
22342,静岡県,駿東郡長泉町,35.14638,138.89647
22344,静岡県,駿東郡小山町,35.35057,138.96486
22424,静岡県,榛原郡吉田町,34.7726,138.25292
22429,静岡県,榛原郡川根本町,35.08695,138.12077
22461,静岡県,周智郡森町,34.85022,137.92853
23101,愛知県,名古屋市千種区,35.16676,136.95947
23102,愛知県,名古屋市東区,35.18253,136.93098
23103,愛知県,名古屋市北区,35.2008,136.91968
23104,愛知県,名古屋市西区,35.20399,136.88823
23105,愛知県,名古屋市中村区,35.1652,136.86129
23106,愛知県,名古屋市中区,35.1598,136.9043
23107,愛知県,名古屋市昭和区,35.14812,136.93996
23108,愛知県,名古屋市瑞穂区,35.12885,136.93369
23109,愛知県,名古屋市熱田区,35.12955,136.8986
23110,愛知県,名古屋市中川区,35.13849,136.86233
23111,愛知県,名古屋市港区,35.10574,136.85875
23112,愛知県,名古屋市南区,35.09542,136.92454
23113,愛知県,名古屋市守山区,35.22613,137.00473
23114,愛知県,名古屋市緑区,35.072,136.957
23115,愛知県,名古屋市名東区,35.1665,137.00295
